status_id	created_at	text	retweet_count	favorite_count	is_retweet	retweet_created_at
1287491810567356421	Sun Jul 26 20:55:42 +0000 2020	@ajtourville Cool	81	4825	0	
1287489392374878209	Sun Jul 26 20:46:06 +0000 2020	@flcnhvy @Ghost_TeslaPhx @28delayslater @CrewTesla @jrosinski97 @marc_benton @ray4tesla Yes	44	1707	0	
1287486123741192194	Sun Jul 26 20:33:06 +0000 2020	@Ghost_TeslaPhx @28delayslater @CrewTesla @jrosinski97 @marc_benton @ray4tesla Not impossible	235	14337	0	
1287485282124804098	Sun Jul 26 20:29:46 +0000 2020	@WholeMarsBlog Those were the days! 🤣🤣	778	31072	0	
1287402095545667590	Sun Jul 26 14:59:13 +0000 2020	RT @ccsakuras: https://t.co/emkzCfGarZ	3861	0	1	Sun Jul 26 13:30:13 +0000 2020
1287345460580147201	Sun Jul 26 11:14:10 +0000 2020	RT @MKBHD: NEW VIDEO - Why Tesla Model Y is Their Most Important Car! [Auto Focus Ep 5]https://t.co/3lC3l2Rgcj https://t.co/L65zAxYcTr	1285	0	1	Sat Jul 25 01:10:12 +0000 2020
1287207010581307393	Sun Jul 26 02:04:01 +0000 2020	@teslaownersSV @PPathole @maureendowd Ring of Fire https://t.co/gSJ3Np4CAP	106	1247	0	
1287206406509285381	Sun Jul 26 02:01:37 +0000 2020	@iliketeslas @PJHORNAK @RandyVegetables I know! Congratulations to the people of Bolivia 🇧🇴!!	365	3261	0	
1287205936650739715	Sun Jul 26 01:59:45 +0000 2020	@PPathole @maureendowd The song I whistle most is Strangers in the Night	27	576	0	
1287204969989443586	Sun Jul 26 01:55:54 +0000 2020	@RandyVegetables Some of whom seriously think Tesla toppled the Bolivian govt (sigh) https://t.co/yC5gaa12DW	296	7695	0	
1287181873014345729	Sun Jul 26 00:24:07 +0000 2020	@maureendowd Great song	91	5919	0	
1287181753334018048	Sun Jul 26 00:23:39 +0000 2020	@karaswisher @maureendowd @elon Haha thanks Kara :)	28	1317	0	
1287181623126118401	Sun Jul 26 00:23:08 +0000 2020	@erikmaza @maureendowd For sure	52	3102	0	
1287176336310702080	Sun Jul 26 00:02:07 +0000 2020	@TheFavoritist @NASASpaceflight @BocaChicaGal Yeah, we’re hunkering down here until the hurricane passes	104	2814	0	
1287165288799252480	Sat Jul 25 23:18:13 +0000 2020	@Adolfo_MorenoS @historyofarmani Exactly!	38	1150	0	
1287140748241047554	Sat Jul 25 21:40:42 +0000 2020	Cool Model 3 review by @iamjamiefoxx https://t.co/hJDD7BjkE3	1087	16900	0	
1286965522559569922	Sat Jul 25 10:04:25 +0000 2020	@teslacn Tesla will add a power lift gate at no cost	1292	49037	0	
1286962167481335810	Sat Jul 25 09:51:05 +0000 2020	@HansNoordsij Agreed, hydrogen fool sells make no sense	250	3020	0	
1286869404874088448	Sat Jul 25 03:42:29 +0000 2020	Pronouns suck	22706	274276	0	
1286867520314642443	Sat Jul 25 03:35:00 +0000 2020	@historyofarmani Also, we get our lithium from Australia	562	9012	0	
1286860252537921537	Sat Jul 25 03:06:07 +0000 2020	@nichegamer 🤣🤣	43	1839	0	
1286791581949927425	Fri Jul 24 22:33:15 +0000 2020	@akinfermo Yeah, would have been way better just to send everyone $6k	463	5270	0	
1286791044466724866	Fri Jul 24 22:31:07 +0000 2020	I bet no one on 🌹 Twitter even *has* a guillotine! Poseurs …	3307	74862	0	
1286699777573507077	Fri Jul 24 16:28:27 +0000 2020	@engineers_feed [slow drag on cigarette) Facebook? Haven’t heard that name in years …	3900	65122	0	
1286697906536361987	Fri Jul 24 16:21:01 +0000 2020	🌹 Twitter sucks	69872	615734	0	
1286687303130374144	Fri Jul 24 15:38:53 +0000 2020	@stevenbonchev @APompliano Something like that. If politicians could legislate wealth, everyone would be a trillionaire.	90	1395	0	
1286677935580160000	Fri Jul 24 15:01:39 +0000 2020	These are jammed to gills with special interests earmarks. If we do a stimulus at all, it should just be direct payments to consumers.	4595	52708	0	
1286676388532150274	Fri Jul 24 14:55:30 +0000 2020	@PPathole Pretty much	49	1919	0	
1286675982297051142	Fri Jul 24 14:53:54 +0000 2020	Goal of government should be to maximize the happiness of the people. Giving each person money allows them to decid… https://t.co/lwfXHVKSJF	6399	58333	0	
1286675223434141697	Fri Jul 24 14:50:53 +0000 2020	As a reminder, I’m in *favor* of universal basic income	4962	61592	0	
1286673686821515266	Fri Jul 24 14:44:46 +0000 2020	Another government stimulus package is not in the best interests of the people imo	11388	129397	0	
1286672262435942400	Fri Jul 24 14:39:07 +0000 2020	Tesla solar panels are $1.49/Watt https://t.co/5LpLhqgAzw	4095	53433	0	
1286665488957878273	Fri Jul 24 14:12:12 +0000 2020	@realDonaldTrump @Tesla Thank you on behalf of the Tesla team. We look forward to building Giga Texas!	4614	85492	0	
1286665050330202112	Fri Jul 24 14:10:27 +0000 2020	@SciGuySpace Competition ensures companies work hard to serve the needs of their customers	310	4893	0	
1286650499094151170	Fri Jul 24 13:12:38 +0000 2020	@schristakos @PUBG Something fun is coming	112	1724	0	
1286502097559715840	Fri Jul 24 03:22:56 +0000 2020	@vincent13031925 @UniversalPics @TomCruise @SpaceX Could be great!	299	12425	0	
1286484865899266054	Fri Jul 24 02:14:28 +0000 2020	@teslaownersSV @cleantechnica That’s a great idea!	51	1343	0	
1286450016803069952	Thu Jul 23 23:55:59 +0000 2020	@Tesla We are actually looking for revolutionary actuaries for Tesla Insurance! Please inquire, if interested.	958	18755	0	
1286440727740899328	Thu Jul 23 23:19:05 +0000 2020	@cleantechnica Tbh, we are just a bit less foolish than before	221	5666	0	
1286439010995507200	Thu Jul 23 23:12:15 +0000 2020	RT @Commercial_Crew: While in orbit, astronauts @AstroBehnken and @Astro_Doug performed a habitability assessment of the @SpaceX Crew Drago…	1213	0	1	Thu Jul 23 12:21:38 +0000 2020
1286360612415692802	Thu Jul 23 18:00:44 +0000 2020	@Teslarati Retail investors like @hyperchangetv are remarkably insightful. Also, @ARKInvest.	462	6547	0	
1286352681947344896	Thu Jul 23 17:29:13 +0000 2020	@SciGuySpace Especially for boost stage, which is volumetrically constrained, CH4 is way better than H2. Soviet CH4… https://t.co/aLeWbZ8Nfl	90	2703	0	
1286350331169906690	Thu Jul 23 17:19:52 +0000 2020	@waitbutwhy Basically, our pixel size	72	1797	0	
1286269390107926531	Thu Jul 23 11:58:14 +0000 2020	@LudaLisl @Tesla Can’t emphasize this enough	221	13232	0	
1286269091439955975	Thu Jul 23 11:57:03 +0000 2020	@tomosman @Tesla Absolutely	92	4593	0	
1286266063517253632	Thu Jul 23 11:45:01 +0000 2020	@ajtourville Haha	50	2860	0	
1286213129354043392	Thu Jul 23 08:14:41 +0000 2020	@cleantechnica Agreed	61	3077	0	
1286212775048617985	Thu Jul 23 08:13:16 +0000 2020	@internetofshit My oven keeps asking for my wifi password. It’s not gonna get it.	360	4509	0	
1286209410130485248	Thu Jul 23 07:59:54 +0000 2020	Impressive Tianwen-1 Mars rover mission launched by China today https://t.co/FsyA3I0HrU	1657	31826	0	
1286100964852686849	Thu Jul 23 00:48:59 +0000 2020	RT @Tesla: https://t.co/jmkacbRb5D	2547	0	1	Wed Jul 22 21:57:41 +0000 2020
1285983256731455489	Wed Jul 22 17:01:15 +0000 2020	@BBC_Future Good article	99	3865	0	
1285981334737838085	Wed Jul 22 16:53:37 +0000 2020	@BBCScienceNews Similar problem with US data	539	11629	0	
1285863441874337792	Wed Jul 22 09:05:09 +0000 2020	@OMGROFLOLJK Good point	46	1133	0	
1285830270709403648	Wed Jul 22 06:53:20 +0000 2020	You don’t have a soul, you are a soul	42719	337649	0	
1285827911119859712	Wed Jul 22 06:43:58 +0000 2020	@cleantechnica Adding people in next version	75	4103	0	
1285827550355132417	Wed Jul 22 06:42:32 +0000 2020	2 minutes later … https://t.co/o5fbBTan1S	47303	327562	0	
1285827154324779008	Wed Jul 22 06:40:57 +0000 2020	@nytimes Just another day in 2020	704	12643	0	
1285824098711375872	Wed Jul 22 06:28:49 +0000 2020	@Erdayastronaut @flcnhvy Individualized mass transit is the future	233	4211	0	
1285822396738355201	Wed Jul 22 06:22:03 +0000 2020	@flcnhvy No, best to have people seated for safety &amp; speed of travel	75	3960	0	
1285819565407002624	Wed Jul 22 06:10:48 +0000 2020	Coming soon https://t.co/6nOgLix6b5	15042	221477	0	
1285819300310204416	Wed Jul 22 06:09:45 +0000 2020	@WholeMarsBlog Human overseen at first, then fully self-driving	105	6613	0	
1285816082045865985	Wed Jul 22 05:56:57 +0000 2020	@JaneidyEve Can’t say, but it involves a 🐻	205	7779	0	
1285814984073637888	Wed Jul 22 05:52:36 +0000 2020	@Kable_10 🔥🔥	66	9717	0	
1285813905235644418	Wed Jul 22 05:48:18 +0000 2020	@PPathole 🤣	56	9834	0	
1285813754857283585	Wed Jul 22 05:47:43 +0000 2020	@BucketHat1 This one stings	126	13361	0	
1285813218997235714	Wed Jul 22 05:45:35 +0000 2020	Where are the memes? Send in … the memes …	12391	195516	0	
1285812824581660676	Wed Jul 22 05:44:01 +0000 2020	@teslatrey We need to finish upgrading Autopilot to 4D vs ~2.5D, then it will go up very steep slopes	69	1553	0	
1285811949914058753	Wed Jul 22 05:40:32 +0000 2020	Nothing has gaslit more people than the movie Gaslight	1128	36600	0	
1285803741581475841	Wed Jul 22 05:07:55 +0000 2020	@LoomisP_ @MSNBC @11thHour Well said, Brian Williams!	95	3282	0	
1285753051286867968	Wed Jul 22 01:46:30 +0000 2020	@FutureJurvetson Great shot!	135	5962	0	
1285641214646259715	Tue Jul 21 18:22:06 +0000 2020	RT @SpaceX: Videos of yesterday’s catch of both fairing halves https://t.co/yzTDFzlulL	5961	0	1	Tue Jul 21 17:46:31 +0000 2020
1285635641263435777	Tue Jul 21 17:59:57 +0000 2020	@FaZeBlaze 👍	60	4002	0	
1285622874544513029	Tue Jul 21 17:09:13 +0000 2020	@SamTalksTesla Sometimes, that’s how I feel too!	343	14540	0	
1285617982970961921	Tue Jul 21 16:49:47 +0000 2020	@PPathole @Teslarati @BocaChicaGal Will attempt to fly later this week	320	3860	0	
1285617058995200000	Tue Jul 21 16:46:07 +0000 2020	@sri_myneni @Erdayastronaut @considercosmos @SpaceX Sound &amp; flame color will be quite different	43	1342	0	
1285613840953221128	Tue Jul 21 16:33:19 +0000 2020	@glenn22x @Teslarati @BocaChicaGal Yes	46	1240	0	
1285613263976312836	Tue Jul 21 16:31:02 +0000 2020	@Teslarati @BocaChicaGal We’re rapidly changing alloy constituents &amp; forming methods, so traditional names like 304… https://t.co/FYUuio5Dtz	207	5194	0	
1285444183570841601	Tue Jul 21 05:19:10 +0000 2020	@flcnhvy 🤣🤣	29	3024	0	
1285443997654122496	Tue Jul 21 05:18:26 +0000 2020	@cleantechnica At some point, we should probably do advertising as art/communication/entertainment &amp; to support high quality media	144	2503	0	
